,y_test,prediction
5354,272.978,-1039.9127607472628
8167,1857.582,2271.8168967028178
3126,2090.612,3151.059828443875
6020,1218.414,858.666278799403
3050,3761.77,2402.5381778769333
3490,1687.1372,3812.2377565103734
6669,1670.4922,1992.9146502938195
4948,1981.4208,3888.798860538977
6047,1488.0629999999999,1573.4510347840487
15,1547.3192,919.9575839728075
1315,1413.4934,1827.4251224261352
8484,2324.9736,1934.9854092490955
2693,3408.8959999999997,4196.635717738998
5183,2458.1336,2748.661775804497
6413,447.4176,1111.9142053339388
5296,3159.8868,3772.569068262489
5248,3709.8376,4122.621305823908
6271,3463.4916,3121.5237849896903
1357,2428.8384,1538.466793496683
2429,2797.6916,4078.8400406026676
7349,485.3682,995.3060265546553
2364,4793.76,2635.109629494167
4502,158.4604,1380.079029804026
4542,3835.008,1832.4673265185802
3493,535.969,1387.5262956284594
5095,331.5684,-13.263082553988397
5178,1539.9954,2351.5398766949947
794,505.3422,902.1070267639183
6618,1677.816,2898.585372877619
1633,3861.64,2899.047216494041
2804,2316.984,2995.420985770902
3413,1717.764,2286.4388918649147
8184,4731.1748,3972.135026451508
5451,1134.5232,1552.6941243601032
8271,2548.0166,2449.7969106253763
2613,211.7244,-219.1510741536522
4891,6608.065,4138.393177679967
2351,1761.7068,2083.3526281949917
7313,3068.0064,2373.780642814787
1722,1197.7742,2408.2574798481724
6046,848.895,1046.3142621953598
2178,1607.2412,1483.120747841378
8430,4042.7376,2827.5425777766723
7010,5591.3884,2324.1342084472844
5900,3994.8,2596.896174081378
6070,1334.2632,1841.4060431361943
2812,617.8624,1133.9933516432684
1865,2328.9684,3093.729224851098
6679,4979.5182,4419.633116898032
2933,3119.9388,3692.594410557575
1651,109.85700000000001,-1208.2595139622404
356,3163.8816,2270.685978870746
7330,2285.0256,1693.5977581582003
4523,3374.2744,3355.9597735383013
3025,284.9624,352.1299807335911
6317,4466.1864,2722.691143361196
2412,4845.0266,3953.6116091906474
4216,1747.0592,3458.5894979672826
3243,777.6544,861.8945511476059
5134,1470.0864,1134.1331875118126
7055,4103.9912,2834.748181979188
6473,353.5398,697.2064293151852
1705,6524.84,3781.4566680481626
6727,1211.756,1918.0149400222517
4193,2716.4640000000004,3116.228097804161
6951,1470.0864,808.4980504691894
6354,307.5996,636.2766627377387
5740,5321.0736,3128.4446455491575
7442,343.5528,685.0536179408405
5927,1488.0629999999999,1730.9708541342943
5366,111.1886,-110.38559969802668
3160,2175.1686,2780.8470444625978
6551,2609.936,2988.850712794146
42,2527.3768,3082.727084258193
4616,3323.0078,2034.821642115622
3374,3739.1328,2421.278032370847
2162,1312.9576,867.1837676437358
2396,3073.9986,2618.67758924227
3042,2137.218,3344.324666215177
2892,1576.6144,1769.8308310452794
5057,114.5176,-943.9606427677586
8077,1696.4584,2109.7408091222605
3609,209.727,770.8874554491492
5415,3629.9416,1779.3075399369934
369,1230.3984,1874.1371113477896
5079,669.1289999999999,909.6934298053084
5478,3124.5994,2500.132136928975
2260,2070.638,3272.0122186867156
6109,1655.1788,1286.1695534154092
3000,2145.2076,3756.635347027835
6292,1457.4362,2172.4566321950833
844,6515.5188,3955.0837648418214
7171,3728.48,4396.969259223721
6759,1366.2216,1683.6077459834996
6699,753.6856,1136.1698981412142
2519,982.055,682.5787088425827
6502,568.5932,753.5345012739497
8388,2155.1946,2726.2598040349353
5673,3243.7776,3646.8313597613746
1788,145.1444,459.9666912906048
7584,4567.388,3917.172077126042
3093,5681.2714,3849.125553970936
4498,5229.1932,3895.150305577857
4059,1097.9042,1083.0946799991984
3433,427.4436,2131.5433654200187
633,437.4306,500.04345011498526
4734,2302.3364,4201.365263723059
3488,420.7856,-178.61415903285751
629,1640.5312,1617.5448483556395
125,868.8689999999999,1499.436738546885
5969,6897.688,2792.2660070594334
719,145.8102,1032.3546248013008
200,745.696,1843.5090639950522
2755,3275.736,1789.1040373579328
8308,3193.8426,3504.725657190787
6162,645.826,139.85370094311384
5193,5394.9774,3754.248677557461
8319,4210.5192,3814.3475706773384
8048,1098.57,469.43334548377425
1595,1288.9888,1495.406156253866
1997,306.268,1224.5439209523252
4017,539.298,1086.610678759782
521,314.2576,597.2615550480391
2551,1120.5414,1762.7062180134399
1654,5522.811,4075.699120118726
8087,6199.9296,4041.187189837735
5554,1347.5792,2083.3529365107465
7618,974.7312,695.960613817846
7628,2163.85,3483.843676360562
5723,458.0704,960.1484688281502
3564,1667.1632,3233.6380024950845
1437,6018.1662,4035.003890705293
4823,2376.906,2772.48024932155
1733,814.9392,1658.0803166924395
8506,3944.865,3692.6568406254355
3790,2109.2544,2816.58903900714
7581,167.7816,-484.4588320975422
1284,3014.7424,2964.8802572192317
5758,2519.3872,1943.492712908727
1259,169.1132,853.4983016561077
6651,1973.4312,1735.1941377385951
737,1470.0864,2009.12713102596
7467,850.8924,1827.8839110483254
2590,842.237,309.1759333437731
7687,2069.3064,1513.0689882416666
1278,1917.504,2591.364678033656
2658,3672.5528,2077.760805033601
6288,958.752,1602.1696503596065
704,2756.4120000000003,2470.462733622806
8262,3271.7412,2022.7157858549947
8176,809.6128,1657.8300678957326
3207,2606.607,1459.5906153833098
295,925.462,1525.7824415763628
6395,2871.5954,2394.832164421254
2747,261.6594,1466.036321220707
3896,622.523,135.13745708737974
2921,2093.2752,2764.114609996554
4096,1263.0226,2904.901315818307
6889,952.0939999999999,1636.4556292859097
4097,1445.4518,1792.5926512271542
572,2770.3938,2420.6511132251203
3121,3415.554,2858.998430931247
4848,3146.5708,2934.373983015787
5422,4604.6728,2815.4681509267302
3874,2450.144,2027.5921051639714
6859,3163.8816,4594.514970124785
6174,922.7988,702.2867715923167
837,5063.409000000001,3240.7392529367758
7943,934.7832,1936.2921076903842
1829,122.5072,103.90553359332284
1255,1541.9928,3781.303349250953
3570,1298.31,2175.77696435292
224,2406.867,2405.9070810728085
5716,2324.9736,3063.033306570298
7279,2501.4106,3055.7539844296966
1845,189.0872,-301.59744638736515
8470,1551.3139999999999,2510.763166205572
660,113.8518,667.4267623421802
4157,2141.2128,2859.1879760810925
713,1267.6832,3286.213607624791
4252,774.9912,3052.5040401760416
4886,1018.674,1740.5460357989814
2070,181.0976,1467.0284339312113
3925,2936.178,2245.372251246272
8304,1917.504,2615.590673008849
3510,348.8792,876.3231228596865
444,3401.5722,3777.6619641078596
7678,2876.256,1647.993612926065
914,2311.6576,2312.3108996145947
3552,5195.2374,4578.547397413524
2407,71.9064,-1140.2060577819298
3234,7503.566,3850.506524714497
3030,651.8182,1008.8332436077654
2359,897.4984,3392.1036110201553
7359,3900.9222,1926.1202852068373
3464,1414.1592,3644.0137866875284
1563,1898.8616,1075.206046961408
326,994.7052,2580.8233386220613
3037,894.8352,1074.2341629661378
1140,1637.868,1779.5860602475939
5336,3089.9778,3921.4782931802006
834,5443.5808,3048.237126723332
4135,3605.3070000000002,2904.9140569914357
4864,4029.4216,1984.874702893266
5281,6021.4952,4060.4360895011428
3771,862.8768,1594.9523912742375
4063,1722.4246,3718.0534893359986
7280,1743.0644,1604.3446236309933
2796,171.7764,-579.0359984873555
980,3547.3824,2321.9785029566606
7947,1556.6404,3524.3428212085296
2401,370.1848,908.4471357341313
7364,3894.93,2496.091751307231
8522,765.67,1101.7474876647038
1509,3078.6592,2897.020639826072
2891,6114.7072,3290.553557611692
2587,4517.4529999999995,2777.1097426725846
4976,3630.6074,3032.385148399086
7274,1627.881,1771.9647475478114
7283,3848.324,3385.7234394946713
4662,2342.9502,1715.9176827363103
8434,4332.3606,2408.830716437414
3284,428.7752,1569.380330440663
7971,1267.6832,1295.4182982617067
593,587.2356,638.4202736613487
226,2956.152,2005.033895273942
4140,534.6374,799.7754151348286
7050,3628.61,2199.7772686499866
1363,6165.9738,5088.0429477831785
4764,2756.4120000000003,2936.993250067859
7136,2496.75,1334.8759082387317
533,3299.7048,2532.9039669820386
5332,101.2016,-218.89324573181034
4095,986.7156,2496.218664286939
7858,188.4214,1149.933193556135
6983,357.5346,137.8140136026973
2385,4101.3279999999995,1503.6768281191744
5246,1245.046,1786.928345751939
5532,2609.936,1398.0911062404766
7235,627.1836,1721.549459553837
8245,7549.5062,4181.448716324475
1499,2577.9776,2608.485549493896
6707,4681.9056,3164.014420819716
5810,1039.9796,793.7640224963955
7478,788.9730000000001,2151.161090065536
2290,2227.101,2087.550786890586
6569,7105.4176,3873.7366030770036
685,5954.2494,4331.0581527090035
1837,2759.0752,2878.948123242364
3932,1145.1760000000002,639.1243665345137
6329,1351.5739999999998,1585.376170960321
4196,852.2239999999999,1720.920694661548
3100,109.1912,-105.37961192309649
5483,524.6504,1746.8685623747358
1156,708.4112,1655.1149405960678
4941,162.4552,-512.832874266529
3212,181.0976,570.5363778548121
6694,1105.228,1822.3779265374765
6055,3504.1054,2874.6553018474106
4410,6636.6944,5172.658804159806
2667,1724.422,686.7687506005714
8140,623.1888,700.0246112951916
6425,463.3968,746.0289772586548
8180,3174.5344,3319.552225805373
6611,223.7088,-783.4849523948626
7155,1581.9408,1411.6717422644274
8190,1304.968,2825.7631998993843
5413,6474.2392,3942.047181222481
5964,988.0472,2334.9103554019844
7202,4225.1668,3500.4424201250276
7760,176.437,911.5142474179042
1813,3681.8740000000003,4129.135745108497
2377,5141.3076,3148.964028241458
5010,2596.62,1624.4226705260103
4536,652.484,749.2400870963089
7873,103.199,-42.805310959426606
8241,73.238,-383.92464113005803
3850,1464.76,2362.9207253925856
1986,1402.1748,2349.7585003619774
1590,435.4332,1614.6187635237802
687,121.8414,189.4933991452731
979,1277.0044,2564.788823108611
2516,7590.12,3027.918851392136
6381,575.2512,1557.4082386705013
8102,1789.6704,1996.997125089147
8340,5296.439,2337.5131367120775
2303,5660.6316,3468.829801051815
6875,311.5944,484.28704138351327
5511,4656.6052,2860.8517153315215
1413,1304.968,1471.7698417704964
2817,243.6828,784.9383793651875
3260,942.7728,2482.0313425286868
7320,3535.3979999999997,3115.28636376337
6098,2804.3496,3569.2064428915974
2122,717.0666,1934.5404338302933
5495,777.6544,668.7612289414494
5879,4595.3516,3915.112702493368
8231,2693.8268,2517.80732563212
3595,5331.7264,3634.962225681801
409,3195.84,3693.5765266077783
930,743.0328,1047.3516713501667
3743,1677.1502,2609.95709157196
2805,3302.368,2647.5485640868196
4759,1304.968,2462.8336816996425
949,2133.2232,2792.9133899575963
7001,3799.0548,3384.8234018977614
2990,1230.3984,2486.131439725799
6890,1537.9979999999998,2431.6305509963554
32,3068.0064,3755.8256314920272
983,1223.0746,1431.966736181817
1765,3547.3824,5222.800662483767
1888,2984.1156,1840.5070379530396
6074,1583.9382,1980.5713347666049
7367,4068.7038,2722.435035489617
6925,3047.3666,3544.802072744567
3402,2580.6408,2238.1926130291276
311,527.3136,1019.0715276634364
6631,442.75699999999995,-411.6478042168883
1282,1480.0734,2701.726109489668
65,184.4266,1068.4865068531453
7577,2163.1842,1831.9597930362481
5867,439.42800000000005,1473.115579916911
2267,3338.987,3151.2886837958117
3623,2972.1312,2297.459770845606
4855,3934.8779999999997,4284.294832769606
7099,1823.6262,2658.359700925573
6816,2395.5484,2556.9046778716975
4230,3369.6138,2767.820871823783
2847,1669.8264,1418.037807567348
3090,2541.3586,3584.2023579023758
6500,1970.7679999999998,1655.2989806880216
5858,1369.5506,2035.9042919216379
5829,2687.8346,3556.40870087126
4459,4427.57,2901.279308571396
3955,2931.5174,2356.613571846102
2930,2820.9946,2402.294900606149
7262,4380.964,3551.775093130345
514,729.051,795.3070154654447
3551,2352.9372,980.7603360741955
5189,2700.4848,3248.4231287843113
4631,3083.9856,5576.417683033669
1060,5390.3168,2669.6802672325066
3439,1757.7120000000002,1254.43884645389
6616,2111.9176,2545.04712490719
3270,1150.5024,2251.189930035229
1277,874.8612,832.4386593417993
7120,567.2616,1242.4092460881054
3954,2693.8268,3001.6808978463037
700,1298.31,2160.7777861948625
1467,6064.1064,4438.509156291868
176,1010.6844,1445.9320411495703
536,2210.456,3453.1735608644453
3735,1162.4868,2790.6349368455326
6276,3884.9429999999998,4146.159470637187
2175,755.0172,2279.646289869099
5631,441.4254,636.5567357404602
347,3307.6944,2907.030533919247
1615,3511.4292,3195.3812862244704
2664,291.6204,753.6411267243359
2090,564.5984,686.140622649611
2975,2025.3636,3565.2158143584265
4304,865.54,485.72217208422506
5486,3946.8624,2676.6417449281275
4612,527.3136,2276.286281309109
4874,498.0184,2111.0338386479148
3449,1964.7758,2462.639315703316
1480,1188.453,2603.921496335397
3705,1235.059,2797.631424012382
3833,1957.4520000000002,3016.1611875203466
4842,3036.048,2021.8953074400092
7751,1263.6884,1302.2715047330355
1917,2253.0672,2032.5922267359006
7062,2475.4444,2894.1366812525594
29,125.8362,-1071.2972476280047
7401,1640.5312,1098.0145663010107
2262,1922.8304,1556.0035266172144
8266,269.649,819.7015611715732
8373,2051.9956,2904.9589424811807
6269,4436.8912,3870.7271537130723
6420,6056.1168,3998.938290675669
2579,1584.604,1702.448882660878
2092,151.8024,466.0142137905707
6441,1341.5870000000002,1722.0052475993054
3754,2886.243,2733.665701015955
7631,495.3552,774.7890078256412
1326,3358.2952,4020.123845404468
6032,1511.366,2371.4911216464247
7487,4065.3748,3092.0778090819367
4136,262.991,2340.7968596321953
1526,1258.362,1489.8672446935573
5053,2940.1728,2696.8984022715763
202,1701.7848,2264.3199004480166
1578,372.848,267.9977778738849
6535,4165.2448,2979.5245191459603
1425,251.6724,543.01937979438
6377,587.2356,1701.5118003708221
4576,1955.4546,2876.6095732123304
6063,419.454,802.0582993546882
4152,5274.4676,2443.7037994738994
771,1687.1372,3416.9212903359917
3611,2004.058,2259.5336102857464
8281,2366.919,4156.678026297392
5917,1709.1086,1683.502955458821
6884,5816.4288,3606.8023045336363
8513,595.2252,1639.9813622780362
5611,4233.1564,4043.133254686966
210,133.16,432.416195612968
3291,2770.3938,2431.7100673047903
5772,1895.5326,2353.1846346197176
1150,3038.7112,1757.5064633329494
2764,1737.7379999999998,2367.8392820334343
4273,1733.0774,1332.5627203376544
2009,1556.6404,4993.673514890141
7502,1318.2839999999999,2114.1221832421825
1645,3057.3536,2690.865845104975
2923,2428.8384,2261.0200391609924
7386,369.519,218.8830327474625
6396,4287.752,2720.9389777976635
4974,1104.5622,2202.8101158083246
6123,1810.976,2929.6824144903967
5380,2768.3964,3888.830748875697
1143,1593.9252,1806.8814915352425
5787,3866.9664,1799.1660786050375
5258,2299.6732,1707.9636645655332
3125,2603.278,2488.4463277647656
7212,3436.1938,4213.367284349748
895,527.3136,4118.041065230087
4962,5834.4054,3968.938966768161
8347,3072.667,3739.893205966392
3601,2527.3768,1457.1815092618122
5314,750.3566,1616.1387975586786
1161,509.337,791.5823132184366
1573,4660.6,3717.7184633796874
2476,2332.2974,2660.672826342809
1893,661.1394,3194.0611370974875
1961,4119.3046,4265.051779219046
4086,1038.6480000000001,2147.5367930725215
2031,2556.672,2616.2389504294442
4492,2436.828,2012.6290174669207
4269,4266.4464,3695.0304020851227
7431,3691.1952,2814.023190538211
378,3251.1014,2678.9057504641055
2577,846.8976,1902.0569793145496
7173,1662.5026,2412.851446800919
2124,215.7192,26.806963352218872
2111,4633.968,3706.909774542359
4398,2503.408,2608.8259551009974
4944,2175.8344,1817.982248329529
2108,4729.8432,2908.2254973740787
308,1039.9796,1448.4476021592727
7555,2045.3376,4025.2709660899404
1712,3340.3186,1891.2333205247248
3156,1725.7536,3309.203408462135
3935,551.2824,1050.1406294847634
2101,1808.9786,2606.1107889241
7735,4577.375,4438.459177185943
4606,4660.6,3642.947481190349
7876,2137.8838,2674.0832449561512
4041,517.3266,992.3767938346334
214,324.9104,715.1384693228533
2797,1496.7184,2867.451611964457
3875,1906.8512,1879.952583254154
6455,1458.102,1600.03136890263
70,3435.528,2738.9396442402594
7544,4847.024,3779.843032397394
5333,4042.7376,2619.104984614419
2088,101.2016,-1035.5773335234167
6582,767.0016,880.3241117243471
8483,1612.5676,2153.6084517733425
2065,467.3916,1761.9080779986152
3618,918.804,2235.3919257434927
5869,2994.7684,3396.033739321159
1687,649.8208,989.6065348953041
4149,1725.7536,1094.2734740157002
7369,950.7624,1233.757807943729
2470,555.2772,1144.2860445128767
6847,3537.3954,2756.237189688165
2308,640.4996,882.396960827991
2071,210.3928,1643.4050533709474
865,2157.192,1904.9708487031508
4337,1323.6104,2249.0951092201776
6400,155.7972,-937.2222568415523
3916,1023.3346,637.5361857235965
6755,1318.2839999999999,1527.2475608421375
613,177.7686,1002.4716537484115
467,2067.3089999999997,1440.4738053987694
4579,1504.0422,2724.0942447267134
7958,3307.6944,2537.314664356909
802,331.5684,918.9019013483263
8106,549.9508,619.3283562534766
2620,149.805,524.3640829925794
7081,392.82199999999995,1236.4145827963744
3523,545.956,1497.220327524199
8060,143.8128,459.1084509341747
2500,3057.3536,3128.645012781252
4074,4207.856,4075.5260152142455
5649,1021.3372,2078.868489622086
4231,2348.9424,3125.0905867757688
3335,2821.6604,3588.376231141894
6952,139.81799999999998,376.51112535401194
3065,1705.1138,2166.4612453657874
7397,2587.9646,2854.750788983464
6239,656.4788,622.8396955630656
7945,185.7582,1081.8495203324524
3327,2013.3792,1813.5346114423073
1455,5887.6694,4008.5922705142398
7895,5100.028,3662.333202855071
4732,968.7389999999999,1074.4251252303775
456,9158.079,5536.593714002409
4674,351.5424,838.624931719527
8379,2372.9112,3140.1992913611016
23,214.3876,-167.86128253963307
5420,3179.195,3451.6831967766398
527,323.5788,622.6174064358884
7408,6157.3184,4363.020527333098
479,2205.1296,2925.346768464464
4968,432.77,1577.882175281566
6898,1151.8339999999998,3578.8248771553554
2350,197.7426,1289.2218388097294
4284,549.285,1085.9716979417221
5712,4247.804,2958.4291562491635
2446,585.904,1985.5463180852612
3075,6093.4016,3623.4255634007372
3663,774.9912,1101.4704529523779
7029,882.8508,791.2301084031969
